passage,true_label,predicted_label
conidia produced by these heterokaryons were exposed to gammarays and survival curves were established for the three conidial fractions produced by each heterokaryon,1,0
polycyclic aromatic hydrocarbons pah have been determined by glass capillary gas chromatography in two species of bivalves mytilus edulis and modiolus modiolus and sediments of saudafjorden norway,1,0
effects of xrays on the chloroplasts of acetabularia mediterranea proceedings,1,0
the two new drugs were considerably more active than carbenicillin against klebsiella species and escherichia coli,1,0
indole positive enterobacter spp salmonella typhi serratia marcescens providencia stuartii and staphylococcus aureus,1,0
unlike cattle the most obvious symptom in goats was aggressiveness 83,1,0
public swimmingpools can be the source of infections due to microorganism such as mycobacterium balnei adeno and enteroviruses the virus of plantar warts and molluscum contagiosum the tricagent of swimmingpoolconjonctivitis and pathogenic fungi,1,0
the total concentration of the free amino acids in the hemolymph is higher about twice the amount in three species of marine isopods sphaeroma hookeri s serratum and idotea balthica than in decapods,1,0
the relative lengths of chromosomes of bos taurus and bos indicus bulls were compared and significant difference in relative lengths of the x chromosomes were noted between these two species,1,0
freezeetching study of human and murine leprosy bacilli,1,0
formation of the chorion zona pellucida in the teleost oryzias latipes,1,0
successful vaccination of cats against brugia pahangi with larvae attenuated by irradiation with 10 krad cobalt 60,1,0
conidia of pithomyces chartarum formed a small 029 but significant component of the aerospora since this fungus is known to cause hepatogenous photosensitivity,1,0
four old world rhesus monkeys macaca mulatta and 1 carnivore bassaricyon gabbii did not become oocyst positive,1,0
the cellmediated immune response of lymphocytes to rubella measles parainfluenza types 1 2 and 3 varicellazoster and herpes virus type 1 virus antigens was evaluated in 15 sle patients and 15 matched controls by incorporating 3hthymidine in whole blood cultures as a measure of blastic transformation,1,0
recently neuraminidase treatment has been shown to uncover receptors for the a hemagglutinin of the snail helix pomatia hp on populations preferentially t cells of human blood lymphocytes,1,0
cephenemya stimulator clark diptera oestridae is first recorded in italy parasiting roe deer capreolus capreolus,1,0
the effects of ph upon infrared spectra co stretching frequency vco region and visible spectra of the co complexes of soybean leghemoglobins a c1 and c2 sperm whale myoglobin and human hemoglobin a are reported,1,0
electrophoretic variability in island populations of drosophila simulans and drosophila immigrans,1,0
pharmacologic data on the compounds prepared are consistent with our earlier proposals of a biologically significant conformation of dopamine for emesis the pecking syndrome in pigeons and other physiological effects,1,0
the transformed hamster cell lines employed contained t antigen induced by either the bk or rf strains of papovavirus associated with human renal allografts the jc strain of papovavirus from progressive multifocal leukoencephalopathy pml or a variant of sv40 virus isolated from pml,1,0
drug metabolism and aflatoxininduced hepatoma in rainbow trout salmo gairdneri,1,0
experimental swine dysentery caused by 4 cultured strains s732 dj183 dj70 and dk762 of treponema hyodysenteriae was studied pathologically,1,0
the response to spa and staphylococcus strain cowan i stacw of highly purified populations of peripheral blood and tonsil human lymphocytes was investigated,1,0
proceedings of the newcastle meeting of the society for research into hydrocephalus and spina bifida 1979,1,0
differences in the histochemical properties of skeletal muscles of different breeds of horses and dogs,1,0
pityrosporum pachydermatis canis as a major cause of otitis externa in dogs,1,0
inhibition of transport of glycylsarcosine by some other dipeptides in the scutellum of germinating barley grain,1,0
the fine structure of a fragmenting and sporulating mycelium of cultures of actinomycetes possessing biochemical properties characteristic of the genus nocardiaa cell wall of type iv and lipid lcn awas studied,1,0
like that of p lophurae the histidinerich protein of p falciparum is acidsoluble but it has a slightly higher molecular weight,1,0
only 1 of 5 sentinel rabbits and none of 30 sentinel chickens developed ve hi antibody during augustseptember 1971 a period when virus activity was readily detected by the use of sentinel hamsters,1,0
escherichia coli 14 cases was the most common pathogen whereas pseudomonas aeruginosa 2 cases caused fewer infections,1,0
infestation of humans with the parasite ascaris lumbricoides may induce high total serum ige levels but the influence of this immunogenic response on allergic asthma has not been defined,1,0
the morphologic studies of aspergillosis abortions in cows and guinea pigs were carried out on 83 spontaneously affected aborted cattle fetuses pregnant guinea pigs and their offsprings,1,0
the pifactive substance was isolated and identified as gammaaminobutyric acid gaba by 1 amino acid analyses using sodium as well as lithiumbased buffers for resolution of biological fluids 2 thinlayer chromatography of underivatized material as well as phenylthiocarbamyl derivatives and 3 mass spectroscopy,1,0
restriction fragments 203 and 144 base pairs in length bearing the escherichia coli lac control region have been reconstituted with the core histones from calf thymus to form nucleosomes,1,0
experimental infection of horses with trichina larvae,1,0
thymus dependency of trypanosoma musculi elimination from mice,1,0
intravenous infusions of adenosine diphosphate adp produced transient dosedependent falls in circulating platelet numbers in rabbits dogs rats pigs and squirrel monkeys,1,0
radioactive plastic microspheres 50 and 200 micra in diameter labeled with ytterbium169 were used to study distribution in the femoral circulation of living dogs under general anaesthesia,1,0
after absorption with human erythrocytes thymus and liver powder the serum was passed through immunoabsorbent columns to remove extensive antiplasma protein activity,1,0
mixed lymphocytes from human peripheral blood murine spleens lymph nodes or thymus glands have pharmacologically specific receptors for histamine beta mimetic catecholamines and prostaglandins,1,0
